InvoiceNo,CustomerID,Gender,Age,Location,Category,ItemName,Quantity,UnitPrice,PaymentMethod,InvoiceDate,ReviewRating,SubscriptionStatus,DiscountApplied,TotalRevenue
INV51103,C11129,Male,39,Florida,Beauty & Personal Care,Hair Dryer,1,43.31,Debit Card,2025-10-31 14:52:53,3.7,Yes,Yes,43.31
INV56720,C10087,Female,26,Georgia,Home & Kitchen,Dinnerware Set,1,57.3,Debit Card,2025-10-31 14:53:48,3.7,Yes,No,57.3
INV61287,C10308,Male,75,California,Electronics,Bluetooth Speaker,1,76.36,PayPal,2025-10-31 15:08:06,4.8,No,Yes,76.36
INV55172,C10934,Male,55,California,Sports & Outdoors,Yoga Mat,2,30.78,Credit Card,2025-10-31 15:54:09,2.8,Yes,Yes,61.56
INV62578,C10509,Male,44,New York,Beauty & Personal Care,Moisturizer,1,27.26,Credit Card,2025-10-31 15:58:12,3.8,Yes,Yes,27.26
INV62823,C11030,Female,68,Florida,Books,Fiction Novel,1,14.33,Debit Card,2025-10-31 16:18:45,4.0,No,Yes,14.33
INV57081,C10141,Female,38,California,Clothing,Jeans,1,52.6,PayPal,2025-10-31 16:28:57,4.7,Yes,Yes,52.6
INV50926,C10462,Female,71,Florida,Electronics,Smartwatch,1,197.67,Credit Card,2025-10-31 16:45:17,2.6,No,No,197.67
INV53210,C10704,Male,44,California,Electronics,Smartwatch,1,203.02,Credit Card,2025-10-31 18:54:03,3.8,No,No,203.02
INV59851,C10206,Female,33,California,Books,Fiction Novel,2,15.16,Debit Card,2025-10-31 20:14:55,4.5,No,No,30.32
INV64920,C10424,Female,38,New York,Electronics,Laptop,1,1094.78,Credit Card,2025-10-31 21:10:22,3.7,No,No,1094.78
INV55003,C10376,Male,54,Illinois,Sports & Outdoors,Camping Tent,2,143.24,Credit Card,2025-10-31 21:24:43,4.9,No,No,286.48
INV64982,C11173,Female,32,Texas,Electronics,Headphones,1,148.39,Cash,2025-11-01 10:01:35,4.7,No,No,148.39
INV59509,C10942,Male,67,Illinois,Home & Kitchen,Dinnerware Set,1,57.02,Debit Card,2025-11-01 12:43:02,3.8,Yes,Yes,57.02
INV63195,C11151,Male,29,Illinois,Beauty & Personal Care,Shampoo,1,12.24,Cash,2025-11-01 13:45:39,2.5,No,Yes,12.24
INV55427,C11068,Female,48,Florida,Home & Kitchen,Toaster,2,36.58,Credit Card,2025-11-01 14:05:37,3.5,No,Yes,73.16
INV60312,C10069,Male,23,Washington,Electronics,Tablet,2,327.36,Cash,2025-11-01 14:11:03,3.7,No,No,654.72
INV64726,C10757,Male,23,California,Electronics,Laptop,2,1147.65,Debit Card,2025-11-01 15:18:21,3.7,Yes,Yes,2295.3
INV56749,C11056,Female,72,Texas,Books,Fiction Novel,1,15.44,PayPal,2025-11-01 15:18:57,4.6,Yes,No,15.44
INV54518,C10991,Female,22,New York,Clothing,Sneakers,3,81.6,Credit Card,2025-11-01 15:56:30,3.7,No,No,244.8
INV60737,C10961,Non-Binary,65,Washington,Books,Sci-Fi Anthology,2,18.79,Credit Card,2025-11-01 16:12:21,4.9,Yes,No,37.58
INV58632,C10839,Male,22,California,Beauty & Personal Care,Lipstick,1,18.36,Credit Card,2025-11-01 17:35:42,3.6,No,No,18.36
INV55214,C10032,Male,22,New York,Clothing,T-Shirt,1,26.25,PayPal,2025-11-01 17:48:41,4.8,Yes,Yes,26.25
INV64229,C10336,Male,46,Texas,Books,Fiction Novel,1,15.43,PayPal,2025-11-01 17:51:26,1.6,Yes,No,15.43
INV55412,C10219,Male,26,Florida,Clothing,Socks,2,10.35,Credit Card,2025-11-01 17:58:46,3.7,No,No,20.7
INV60415,C11003,Female,54,Texas,Sports & Outdoors,Running Shoes,2,95.91,Cash,2025-11-01 18:29:40,3.8,Yes,No,191.82
INV56407,C10277,Female,69,New York,Books,Fiction Novel,1,15.13,Debit Card,2025-11-01 18:37:21,3.8,No,No,15.13
INV52115,C10999,Male,31,New York,Sports & Outdoors,Backpack,1,39.69,Credit Card,2025-11-01 18:57:23,2.6,No,No,39.69
INV59100,C10988,Male,65,Ohio,Books,Self-Help Book,1,20.23,PayPal,2025-11-01 19:41:42,2.7,No,Yes,20.23
INV61164,C10831,Male,41,New York,Books,Fiction Novel,3,14.74,Credit Card,2025-11-01 20:25:11,4.7,Yes,Yes,44.22
INV63286,C10360,Male,36,Massachusetts,Clothing,Sneakers,2,88.78,Credit Card,2025-11-01 20:33:04,4.8,Yes,No,177.56
INV56537,C10389,Female,23,California,Clothing,Sneakers,1,83.82,Credit Card,2025-11-01 20:36:17,4.7,No,No,83.82
INV63424,C10620,Male,69,Massachusetts,Home & Kitchen,Air Fryer,1,117.64,Cash,2025-11-01 21:28:19,4.5,Yes,Yes,117.64
INV54668,C10218,Male,18,California,Sports & Outdoors,Yoga Mat,2,28.75,PayPal,2025-11-01 21:56:12,2.7,No,No,57.5
INV50493,C10892,Male,48,California,Clothing,Jeans,1,52.69,Credit Card,2025-11-02 10:37:43,4.8,Yes,No,52.69
INV60187,C11007,Male,48,Texas,Beauty & Personal Care,Perfume,2,76.86,Credit Card,2025-11-02 10:51:30,2.0,Yes,No,153.72
INV55988,C10787,Female,46,Florida,Home & Kitchen,Vacuum Cleaner,1,147.17,Credit Card,2025-11-02 11:03:43,4.8,No,No,147.17
INV57960,C10079,Male,28,California,Electronics,Headphones,1,154.19,Credit Card,2025-11-02 12:11:18,1.0,No,No,154.19
INV56597,C10319,Male,49,Washington,Beauty & Personal Care,Hair Dryer,3,45.57,Credit Card,2025-11-02 12:11:44,3.7,Yes,Yes,136.71
INV55923,C10008,Female,42,California,Electronics,Bluetooth Speaker,1,75.21,Cash,2025-11-02 12:14:10,2.7,No,Yes,75.21
INV59330,C10641,Female,69,Georgia,Home & Kitchen,Vacuum Cleaner,4,152.98,Cash,2025-11-02 12:16:10,4.6,No,No,611.92
INV54399,C10620,Male,69,Massachusetts,Clothing,Socks,1,10.43,Debit Card,2025-11-02 13:57:11,4.9,Yes,No,10.43
INV54092,C10639,Male,56,Florida,Home & Kitchen,Toaster,1,35.95,Credit Card,2025-11-02 15:12:25,3.6,Yes,No,35.95
INV57998,C10271,Male,59,California,Home & Kitchen,Dinnerware Set,3,57.1,Credit Card,2025-11-02 15:36:49,1.0,No,No,171.3
INV62926,C10930,Female,45,Massachusetts,Beauty & Personal Care,Shampoo,1,12.32,Credit Card,2025-11-02 16:24:56,3.6,No,Yes,12.32
INV57516,C10494,Male,20,New York,Clothing,Jeans,1,57.64,Debit Card,2025-11-02 16:44:11,1.0,No,No,57.64
INV61983,C10131,Male,20,Florida,Electronics,Smartphone,1,731.2,Debit Card,2025-11-02 17:18:18,4.9,Yes,Yes,731.2
INV61641,C10735,Male,59,Texas,Electronics,Laptop,1,1125.64,Credit Card,2025-11-02 17:19:53,3.9,No,No,1125.64
INV59881,C10465,Female,25,Georgia,Clothing,Sneakers,2,82.63,Credit Card,2025-11-02 17:34:42,4.7,No,No,165.26
INV53429,C10706,Female,59,Massachusetts,Books,Self-Help Book,1,20.47,Credit Card,2025-11-02 17:40:41,4.6,No,No,20.47
INV60833,C10250,Non-Binary,38,California,Electronics,Tablet,1,320.16,PayPal,2025-11-02 18:30:29,1.6,No,No,320.16
INV62396,C10655,Male,45,California,Books,Fiction Novel,5,14.33,Credit Card,2025-11-02 19:17:28,4.5,No,No,71.65
INV56113,C10500,Male,40,California,Clothing,T-Shirt,1,24.68,Credit Card,2025-11-02 20:15:52,4.6,Yes,No,24.68
INV55125,C10339,Female,48,California,Home & Kitchen,Coffee Maker,1,91.9,Credit Card,2025-11-02 20:35:45,4.8,Yes,Yes,91.9
INV56844,C10183,Female,22,Georgia,Electronics,Bluetooth Speaker,2,75.86,PayPal,2025-11-03 09:12:58,3.7,No,No,151.72
INV63969,C10483,Female,20,California,Electronics,Laptop,3,1089.53,Debit Card,2025-11-03 10:09:08,4.8,Yes,Yes,3268.59
INV56529,C10608,Female,24,California,Electronics,Smartphone,5,672.09,Debit Card,2025-11-03 11:07:07,1.7,No,No,3360.45
INV52641,C10210,Non-Binary,34,Texas,Beauty & Personal Care,Lipstick,2,18.49,Cash,2025-11-03 12:24:17,4.0,No,No,36.98
INV58096,C10396,Male,41,Texas,Electronics,Bluetooth Speaker,1,78.59,Credit Card,2025-11-03 12:59:24,4.7,No,Yes,78.59
INV50412,C10959,Male,47,Florida,Books,Fiction Novel,2,14.96,Credit Card,2025-11-03 13:26:26,3.8,No,No,29.92
INV60815,C11035,Male,46,Florida,Clothing,Socks,3,10.1,Debit Card,2025-11-03 14:24:57,4.9,No,No,30.3
INV53650,C10119,Male,42,California,Home & Kitchen,Air Fryer,2,121.55,Credit Card,2025-11-03 14:40:45,2.6,Yes,Yes,243.1
INV50372,C10152,Male,21,California,Clothing,Sneakers,3,82.0,Cash,2025-11-03 14:58:50,4.6,No,No,246.0
INV60590,C11013,Male,36,Florida,Clothing,Sneakers,5,88.99,Credit Card,2025-11-03 16:57:26,3.9,No,No,444.95
INV58440,C10061,Female,47,Texas,Clothing,Sneakers,1,89.0,Credit Card,2025-11-03 17:12:10,1.7,No,No,89.0
INV55361,C10455,Male,23,New York,Electronics,Smartwatch,1,195.66,Credit Card,2025-11-03 18:14:26,2.8,No,No,195.66
INV52274,C10442,Male,43,California,Books,Self-Help Book,2,19.03,Credit Card,2025-11-03 20:25:03,3.6,No,Yes,38.06
INV61245,C10365,Female,70,California,Books,Biography,1,23.47,Debit Card,2025-11-04 09:08:42,4.9,No,No,23.47
INV50714,C10394,Female,65,Texas,Home & Kitchen,Air Fryer,1,125.46,Credit Card,2025-11-04 09:36:31,4.5,Yes,Yes,125.46
INV62517,C10326,Female,26,Texas,Clothing,T-Shirt,2,25.53,Credit Card,2025-11-04 09:54:07,2.6,No,No,51.06
INV54215,C10100,Male,49,Illinois,Sports & Outdoors,Dumbbell Set,3,51.66,Credit Card,2025-11-04 10:53:40,3.8,Yes,No,154.98
INV63809,C11199,Male,30,Florida,Clothing,Hoodie,1,45.24,Credit Card,2025-11-04 11:09:24,4.8,No,No,45.24
INV57859,C10116,Female,19,California,Books,Biography,3,22.71,PayPal,2025-11-04 11:19:50,2.6,No,No,68.13
INV56545,C10006,Female,26,Massachusetts,Sports & Outdoors,Running Shoes,3,98.94,Debit Card,2025-11-04 12:55:53,4.8,No,Yes,296.82
INV61992,C10430,Male,47,Illinois,Sports & Outdoors,Running Shoes,2,93.85,Cash,2025-11-04 14:36:43,3.9,Yes,No,187.7
INV59924,C10661,Female,41,California,Books,Cookbook,1,31.07,Credit Card,2025-11-04 16:52:30,5.0,No,No,31.07
INV54380,C11073,Male,21,Illinois,Home & Kitchen,Dinnerware Set,1,58.42,PayPal,2025-11-04 17:14:14,3.9,Yes,Yes,58.42
INV54081,C10480,Male,33,Washington,Electronics,Smartwatch,1,206.02,Debit Card,2025-11-04 17:28:06,2.8,No,No,206.02
INV63027,C10849,Female,36,New York,Clothing,Jacket,1,114.21,Credit Card,2025-11-04 17:51:31,2.7,No,No,114.21
INV61442,C10183,Female,22,Georgia,Beauty & Personal Care,Perfume,1,77.9,Cash,2025-11-04 19:30:27,4.5,No,Yes,77.9
INV62364,C10125,Male,30,Texas,Sports & Outdoors,Water Bottle,2,20.98,Credit Card,2025-11-04 21:25:52,3.9,No,No,41.96
INV63001,C10647,Female,52,California,Sports & Outdoors,Yoga Mat,4,30.79,PayPal,2025-11-05 09:39:23,1.5,No,Yes,123.16
INV64467,C10112,Female,33,New York,Clothing,Hoodie,1,45.95,PayPal,2025-11-05 09:39:52,4.6,Yes,No,45.95
INV60689,C10552,Male,67,Illinois,Books,Sci-Fi Anthology,2,17.75,Credit Card,2025-11-05 11:21:59,4.6,No,No,35.5
INV61918,C10639,Male,56,Florida,Clothing,Jacket,3,117.09,Debit Card,2025-11-05 11:52:01,4.8,Yes,Yes,351.27
INV60173,C10788,Male,29,Washington,Beauty & Personal Care,Moisturizer,1,27.74,Credit Card,2025-11-05 12:28:19,4.8,No,No,27.74
INV53659,C10192,Male,63,Georgia,Beauty & Personal Care,Moisturizer,1,29.25,Debit Card,2025-11-05 12:31:51,3.6,No,No,29.25
INV59563,C10478,Male,20,Washington,Home & Kitchen,Toaster,2,34.05,Credit Card,2025-11-05 13:23:37,4.7,No,No,68.1
INV55795,C10912,Female,21,California,Electronics,Tablet,2,330.84,Credit Card,2025-11-05 13:33:28,4.0,No,No,661.68
INV53590,C10462,Female,71,Florida,Home & Kitchen,Dinnerware Set,3,62.74,Credit Card,2025-11-05 13:49:09,4.0,No,Yes,188.22
INV51027,C10664,Female,39,California,Home & Kitchen,Toaster,1,34.78,Credit Card,2025-11-05 14:23:56,1.6,No,No,34.78
INV51298,C11046,Non-Binary,43,New York,Clothing,Sneakers,1,86.61,Credit Card,2025-11-05 15:27:23,3.6,Yes,Yes,86.61
INV60715,C10168,Female,19,New York,Electronics,Headphones,4,152.87,Credit Card,2025-11-05 15:39:25,3.8,No,No,611.48
INV64215,C10798,Male,24,New York,Clothing,Hoodie,1,46.88,Credit Card,2025-11-05 16:35:08,2.6,Yes,Yes,46.88
INV58857,C10006,Female,26,Massachusetts,Books,Cookbook,1,29.31,Credit Card,2025-11-05 17:04:28,1.6,No,Yes,29.31
INV63818,C10401,Female,35,California,Beauty & Personal Care,Perfume,2,71.92,Credit Card,2025-11-05 17:48:15,4.0,No,No,143.84
INV50836,C10253,Male,68,New York,Books,Self-Help Book,2,20.61,Debit Card,2025-11-05 18:01:20,2.9,No,Yes,41.22
INV58694,C11005,Female,23,New York,Books,Tech Guide,3,51.14,PayPal,2025-11-05 19:06:22,4.7,No,No,153.42
INV52991,C10187,Female,24,Washington,Electronics,Headphones,2,154.32,Credit Card,2025-11-05 19:23:02,4.0,Yes,No,308.64
INV60239,C10208,Male,37,Washington,Clothing,Socks,1,10.08,Debit Card,2025-11-05 20:07:02,3.8,No,No,10.08
INV63766,C10018,Male,48,Texas,Home & Kitchen,Air Fryer,1,116.85,Credit Card,2025-11-05 20:24:23,2.9,Yes,No,116.85
INV64144,C11114,Male,22,California,Books,Tech Guide,1,48.49,Credit Card,2025-11-05 20:40:43,4.9,No,No,48.49
INV56267,C10530,Male,42,Texas,Electronics,Smartphone,1,674.38,Debit Card,2025-11-05 21:36:14,3.6,No,Yes,674.38
INV56486,C10964,Female,68,Colorado,Electronics,Smartphone,1,725.44,Debit Card,2025-11-06 09:02:51,5.0,Yes,No,725.44
INV57703,C10437,Female,74,Washington,Home & Kitchen,Dinnerware Set,2,59.65,Cash,2025-11-06 09:19:13,4.6,Yes,No,119.3
INV51194,C10760,Male,44,California,Clothing,Sneakers,2,88.21,Debit Card,2025-11-06 09:53:49,3.0,No,No,176.42
INV58923,C10923,Female,34,Colorado,Beauty & Personal Care,Hair Dryer,2,43.75,Credit Card,2025-11-06 10:45:48,4.8,No,No,87.5
INV57088,C10814,Male,52,Texas,Electronics,Tablet,2,337.71,Credit Card,2025-11-06 10:49:06,4.6,No,Yes,675.42
INV64054,C10179,Male,37,Massachusetts,Electronics,Laptop,1,1082.59,Credit Card,2025-11-06 11:41:49,1.8,Yes,Yes,1082.59
INV50968,C10977,Female,24,New York,Sports & Outdoors,Dumbbell Set,2,49.42,Debit Card,2025-11-06 13:30:43,4.8,Yes,Yes,98.84
INV58633,C11006,Female,28,Massachusetts,Books,Tech Guide,1,51.13,Credit Card,2025-11-06 14:55:14,3.5,No,No,51.13
INV52689,C11192,Female,19,Colorado,Electronics,Bluetooth Speaker,1,75.95,Credit Card,2025-11-06 15:39:10,3.0,No,Yes,75.95
INV62081,C10454,Non-Binary,39,Texas,Clothing,T-Shirt,2,25.05,Credit Card,2025-11-06 16:36:55,4.6,No,No,50.1
INV55053,C10419,Female,35,Texas,Home & Kitchen,Blender,1,43.66,Credit Card,2025-11-06 17:59:37,2.6,No,Yes,43.66
INV58836,C11186,Female,41,Massachusetts,Electronics,Bluetooth Speaker,1,82.61,Credit Card,2025-11-06 18:09:27,4.9,Yes,Yes,82.61
INV59735,C10942,Male,67,Illinois,Sports & Outdoors,Yoga Mat,1,28.75,PayPal,2025-11-06 19:21:17,3.8,Yes,Yes,28.75
INV50352,C10568,Female,66,California,Beauty & Personal Care,Perfume,1,77.36,Credit Card,2025-11-06 19:33:38,4.6,No,Yes,77.36
INV60862,C10923,Female,34,Colorado,Books,Cookbook,2,29.7,PayPal,2025-11-06 19:40:52,3.5,No,No,59.4
INV58823,C10772,Female,28,Florida,Sports & Outdoors,Water Bottle,1,20.14,Credit Card,2025-11-06 20:27:27,4.6,No,No,20.14
INV53915,C11129,Male,39,Florida,Books,Self-Help Book,1,19.05,Credit Card,2025-11-07 09:28:59,3.6,Yes,Yes,19.05
INV59657,C10502,Female,33,New York,Electronics,Bluetooth Speaker,3,76.9,Cash,2025-11-07 09:31:13,4.8,No,No,230.7
INV64042,C10318,Female,38,Massachusetts,Home & Kitchen,Toaster,1,33.61,Credit Card,2025-11-07 09:48:19,4.0,Yes,Yes,33.61
INV56668,C10421,Male,37,Massachusetts,Clothing,Socks,2,10.31,Debit Card,2025-11-07 09:59:44,4.7,Yes,No,20.62
INV58939,C10896,Female,38,California,Home & Kitchen,Air Fryer,5,120.21,Credit Card,2025-11-07 10:12:48,3.9,No,No,601.05
INV53116,C11089,Male,24,Illinois,Home & Kitchen,Coffee Maker,1,90.3,PayPal,2025-11-07 10:33:03,1.0,No,No,90.3
INV59190,C10598,Female,45,Massachusetts,Sports & Outdoors,Running Shoes,1,93.12,Credit Card,2025-11-07 10:44:41,3.7,No,No,93.12
INV63350,C10175,Male,33,Washington,Books,Tech Guide,1,48.11,Credit Card,2025-11-07 11:02:23,4.9,No,No,48.11
INV63344,C10721,Male,31,Georgia,Beauty & Personal Care,Moisturizer,2,27.31,Debit Card,2025-11-07 11:58:48,2.7,No,No,54.62
INV53508,C10781,Female,38,Georgia,Books,Sci-Fi Anthology,2,17.94,PayPal,2025-11-07 13:16:05,4.7,No,No,35.88
INV60772,C10842,Male,31,Texas,Clothing,Jeans,2,55.85,PayPal,2025-11-07 13:19:45,4.6,No,No,111.7
INV56168,C10276,Female,20,California,Electronics,Smartwatch,1,199.79,Credit Card,2025-11-07 13:48:32,3.6,Yes,Yes,199.79
INV51230,C10192,Male,63,Georgia,Home & Kitchen,Blender,1,45.75,Cash,2025-11-07 15:29:42,3.9,No,Yes,45.75
INV62794,C10961,Non-Binary,65,Washington,Home & Kitchen,Toaster,1,34.7,Credit Card,2025-11-07 16:21:46,2.8,Yes,No,34.7
INV50333,C10632,Male,70,California,Electronics,Bluetooth Speaker,1,80.88,Cash,2025-11-07 16:53:03,1.6,No,No,80.88
INV58266,C10332,Female,58,California,Books,Fiction Novel,2,14.32,PayPal,2025-11-07 17:07:27,4.7,Yes,No,28.64
INV64396,C10272,Female,36,Massachusetts,Sports & Outdoors,Water Bottle,1,20.38,Credit Card,2025-11-07 17:18:54,2.8,Yes,Yes,20.38
INV57427,C10082,Female,37,Florida,Electronics,Bluetooth Speaker,1,76.64,Credit Card,2025-11-07 17:42:39,4.6,Yes,Yes,76.64
INV58894,C11127,Female,27,Texas,Beauty & Personal Care,Hair Dryer,1,45.85,Credit Card,2025-11-07 17:54:29,1.0,No,Yes,45.85
INV55417,C10181,Female,65,Massachusetts,Electronics,Bluetooth Speaker,2,82.0,Cash,2025-11-07 18:18:21,4.9,No,No,164.0
INV52794,C10453,Male,35,Florida,Sports & Outdoors,Running Shoes,1,91.36,Credit Card,2025-11-07 18:45:27,3.7,Yes,No,91.36
INV53621,C10057,Male,19,New York,Electronics,Tablet,1,315.21,Debit Card,2025-11-07 19:06:17,2.6,No,No,315.21
INV58281,C10848,Male,47,Massachusetts,Sports & Outdoors,Dumbbell Set,2,48.68,Credit Card,2025-11-08 09:00:24,3.9,Yes,No,97.36
INV62464,C11029,Male,35,California,Books,Fiction Novel,1,14.95,Credit Card,2025-11-08 09:24:15,4.6,Yes,Yes,14.95
INV52123,C10249,Female,20,Florida,Beauty & Personal Care,Skincare Kit,1,57.56,Credit Card,2025-11-08 09:38:01,4.9,No,No,57.56
INV55611,C10822,Female,49,Georgia,Electronics,Laptop,1,1074.64,Credit Card,2025-11-08 09:39:10,2.6,Yes,No,1074.64
INV61329,C10893,Male,70,New York,Home & Kitchen,Toaster,2,36.31,Credit Card,2025-11-08 09:46:15,3.5,No,No,72.62
INV52628,C10172,Female,44,California,Sports & Outdoors,Yoga Mat,1,30.05,Cash,2025-11-08 10:01:12,3.7,No,No,30.05
INV57474,C10185,Male,47,Illinois,Beauty & Personal Care,Perfume,2,75.1,Credit Card,2025-11-08 10:54:30,4.6,Yes,Yes,150.2
INV59423,C10633,Female,33,New York,Electronics,Smartphone,4,680.0,Credit Card,2025-11-08 11:08:14,5.0,Yes,No,2720.0
INV61799,C10833,Female,68,Texas,Books,Sci-Fi Anthology,1,18.81,PayPal,2025-11-08 11:32:39,2.5,No,No,18.81
INV51193,C10391,Male,36,New York,Clothing,Jeans,2,54.21,Cash,2025-11-08 12:19:29,3.0,No,No,108.42
INV62015,C10568,Female,66,California,Home & Kitchen,Coffee Maker,1,87.5,Credit Card,2025-11-08 12:39:21,4.6,No,No,87.5
INV50957,C10814,Male,52,Texas,Beauty & Personal Care,Perfume,3,77.37,Credit Card,2025-11-08 12:52:26,4.5,No,No,232.11
INV61986,C10813,Female,45,Massachusetts,Sports & Outdoors,Backpack,1,41.89,Debit Card,2025-11-08 13:09:20,4.8,Yes,Yes,41.89
INV54526,C10831,Male,41,New York,Beauty & Personal Care,Perfume,1,73.64,Credit Card,2025-11-08 13:30:59,4.9,Yes,No,73.64
INV50833,C10302,Female,29,Texas,Home & Kitchen,Blender,3,43.58,Credit Card,2025-11-08 13:42:34,4.5,No,No,130.74
INV53214,C11087,Female,35,New York,Electronics,Bluetooth Speaker,1,76.91,Credit Card,2025-11-08 14:00:47,2.5,No,No,76.91
INV63542,C10217,Male,27,New York,Home & Kitchen,Coffee Maker,1,94.1,Credit Card,2025-11-08 14:38:12,4.9,No,No,94.1
INV54435,C10969,Female,47,Florida,Books,Tech Guide,2,52.21,Credit Card,2025-11-08 17:00:36,3.8,Yes,No,104.42
INV55574,C10621,Male,43,Texas,Clothing,T-Shirt,1,23.79,Credit Card,2025-11-08 17:32:25,3.0,No,No,23.79
INV63548,C10806,Female,27,California,Home & Kitchen,Vacuum Cleaner,3,143.9,PayPal,2025-11-08 18:39:52,3.5,No,Yes,431.7
INV51993,C10350,Female,45,Florida,Clothing,Socks,2,9.57,Debit Card,2025-11-08 19:03:07,4.6,Yes,No,19.14
INV63123,C10607,Female,52,Florida,Electronics,Laptop,1,1101.95,Credit Card,2025-11-08 19:48:47,2.9,No,No,1101.95
INV55409,C11087,Female,35,New York,Home & Kitchen,Vacuum Cleaner,1,156.63,Credit Card,2025-11-08 20:06:18,3.7,No,No,156.63
INV51649,C10456,Male,20,Illinois,Clothing,Sneakers,1,86.13,Credit Card,2025-11-08 20:34:15,3.8,No,No,86.13
INV55397,C10151,Male,62,Texas,Electronics,Smartwatch,1,207.78,Credit Card,2025-11-08 20:41:09,4.6,No,No,207.78
INV60799,C10761,Male,36,Illinois,Electronics,Laptop,1,1071.14,Credit Card,2025-11-08 21:56:01,4.6,Yes,Yes,1071.14
INV51058,C10623,Non-Binary,25,Georgia,Electronics,Tablet,1,327.78,Credit Card,2025-11-09 09:04:37,4.9,No,No,327.78
INV59196,C10292,Male,26,Massachusetts,Home & Kitchen,Dinnerware Set,1,59.12,PayPal,2025-11-09 10:14:46,4.9,Yes,Yes,59.12
INV53154,C10175,Male,33,Washington,Clothing,Jacket,1,115.38,Credit Card,2025-11-09 11:30:44,2.8,No,No,115.38
INV53888,C10174,Female,33,California,Books,Cookbook,1,30.29,Credit Card,2025-11-09 13:01:12,4.7,Yes,Yes,30.29
INV64950,C11140,Female,71,California,Home & Kitchen,Blender,2,46.03,Credit Card,2025-11-09 15:32:50,3.8,No,No,92.06
INV54952,C10717,Male,19,New York,Sports & Outdoors,Backpack,2,40.66,Credit Card,2025-11-09 16:19:24,4.7,No,Yes,81.32
INV64237,C10167,Male,35,California,Clothing,Jacket,1,124.7,Cash,2025-11-09 16:20:21,3.9,No,No,124.7
INV63677,C11001,Male,72,New York,Beauty & Personal Care,Hair Dryer,1,46.62,Debit Card,2025-11-09 16:27:24,4.8,No,No,46.62
INV52437,C10966,Male,25,Texas,Books,Biography,4,22.29,Credit Card,2025-11-09 17:55:25,4.7,No,Yes,89.16
INV52554,C10209,Male,42,New York,Books,Cookbook,1,30.61,Debit Card,2025-11-09 19:09:48,3.0,No,No,30.61
INV54246,C10638,Female,19,Texas,Clothing,Sneakers,1,88.94,Credit Card,2025-11-09 19:20:27,1.9,No,No,88.94
INV58556,C10782,Male,56,Washington,Beauty & Personal Care,Shampoo,1,12.27,Debit Card,2025-11-09 20:07:53,2.6,No,No,12.27
INV56548,C10914,Male,34,California,Beauty & Personal Care,Shampoo,1,11.63,Debit Card,2025-11-09 20:14:15,4.9,No,No,11.63
INV58443,C10746,Male,44,California,Clothing,Sneakers,3,86.29,Credit Card,2025-11-09 20:34:30,2.8,No,No,258.87
INV56674,C10178,Female,28,New York,Sports & Outdoors,Running Shoes,5,95.13,Credit Card,2025-11-09 20:48:17,5.0,Yes,No,475.65
INV53520,C10265,Female,22,Florida,Home & Kitchen,Blender,2,45.95,Credit Card,2025-11-10 10:29:06,3.8,No,Yes,91.9
INV63078,C10619,Female,48,Florida,Electronics,Tablet,2,325.58,Credit Card,2025-11-10 10:36:22,2.7,No,No,651.16
INV62492,C10167,Male,35,California,Home & Kitchen,Coffee Maker,4,86.97,Cash,2025-11-10 11:53:49,3.6,No,No,347.88
INV57125,C11111,Female,58,Florida,Clothing,Jacket,1,118.88,Credit Card,2025-11-10 11:58:33,1.6,No,No,118.88
INV54159,C11080,Female,45,Washington,Home & Kitchen,Air Fryer,1,121.32,Credit Card,2025-11-10 12:27:29,4.5,Yes,No,121.32
INV59045,C10556,Female,39,Georgia,Electronics,Smartphone,3,722.91,PayPal,2025-11-10 12:44:24,3.8,No,No,2168.73
INV59361,C11061,Male,57,Washington,Books,Tech Guide,1,48.76,PayPal,2025-11-10 13:29:56,2.6,No,No,48.76
INV61412,C10610,Male,34,New York,Electronics,Tablet,1,315.23,Credit Card,2025-11-10 14:39:55,4.6,No,No,315.23
INV60179,C10440,Female,38,New York,Home & Kitchen,Toaster,2,35.56,Credit Card,2025-11-10 14:41:25,3.6,Yes,No,71.12
INV61638,C10983,Female,35,New York,Clothing,T-Shirt,2,24.99,PayPal,2025-11-10 15:28:52,4.9,No,No,49.98
INV59595,C10106,Female,26,California,Sports & Outdoors,Dumbbell Set,2,51.79,Debit Card,2025-11-10 16:54:37,5.0,No,No,103.58
INV58057,C10436,Female,45,Florida,Books,Cookbook,1,29.54,Credit Card,2025-11-10 17:16:48,3.9,No,No,29.54
