InvoiceNo,CustomerID,Gender,Age,Location,Category,ItemName,Quantity,UnitPrice,PaymentMethod,InvoiceDate,ReviewRating,SubscriptionStatus,DiscountApplied
INV57474,C10185,Male,47,Illinois,Beauty & Personal Care,Perfume,2,75.1,Credit Card,2025-11-08 10:54:30,4.6,Yes,Yes
INV59423,C10633,Female,33,New York,Electronics,Smartphone,4,680.0,Credit Card,2025-11-08 11:08:14,5.0,Yes,No
INV61799,C10833,Female,68,Texas,Books,Sci-Fi Anthology,1,18.81,PayPal,2025-11-08 11:32:39,2.5,No,No
INV51193,C10391,Male,36,New York,Clothing,Jeans,2,54.21,Cash,2025-11-08 12:19:29,3.0,No,No
INV62015,C10568,Female,66,California,Home & Kitchen,Coffee Maker,1,87.5,Credit Card,2025-11-08 12:39:21,4.6,No,No
INV50957,C10814,Male,52,Texas,Beauty & Personal Care,Perfume,3,77.37,Credit Card,2025-11-08 12:52:26,4.5,No,No
INV61986,C10813,Female,45,Massachusetts,Sports & Outdoors,Backpack,1,41.89,Debit Card,2025-11-08 13:09:20,4.8,Yes,Yes
INV54526,C10831,Male,41,New York,Beauty & Personal Care,Perfume,1,73.64,Credit Card,2025-11-08 13:30:59,4.9,Yes,No
INV50833,C10302,Female,29,Texas,Home & Kitchen,Blender,3,43.58,Credit Card,2025-11-08 13:42:34,4.5,No,No
INV53214,C11087,Female,35,New York,Electronics,Bluetooth Speaker,1,76.91,Credit Card,2025-11-08 14:00:47,2.5,No,No
INV63542,C10217,Male,27,New York,Home & Kitchen,Coffee Maker,1,94.1,Credit Card,2025-11-08 14:38:12,4.9,No,No
INV54435,C10969,Female,47,Florida,Books,Tech Guide,2,52.21,Credit Card,2025-11-08 17:00:36,3.8,Yes,No
INV55574,C10621,Male,43,Texas,Clothing,T-Shirt,1,23.79,Credit Card,2025-11-08 17:32:25,3.0,No,No
INV63548,C10806,Female,27,California,Home & Kitchen,Vacuum Cleaner,3,143.9,PayPal,2025-11-08 18:39:52,3.5,No,Yes
INV51993,C10350,Female,45,Florida,Clothing,Socks,2,9.57,Debit Card,2025-11-08 19:03:07,4.6,Yes,No
INV63123,C10607,Female,52,Florida,Electronics,Laptop,1,1101.95,Credit Card,2025-11-08 19:48:47,2.9,No,No
INV55409,C11087,Female,35,New York,Home & Kitchen,Vacuum Cleaner,1,156.63,Credit Card,2025-11-08 20:06:18,3.7,No,No
INV51649,C10456,Male,20,Illinois,Clothing,Sneakers,1,86.13,Credit Card,2025-11-08 20:34:15,3.8,No,No
INV55397,C10151,Male,62,Texas,Electronics,Smartwatch,1,207.78,Credit Card,2025-11-08 20:41:09,4.6,No,No
INV60799,C10761,Male,36,Illinois,Electronics,Laptop,1,1071.14,Credit Card,2025-11-08 21:56:01,4.6,Yes,Yes
INV51058,C10623,Non-Binary,25,Georgia,Electronics,Tablet,1,327.78,Credit Card,2025-11-09 09:04:37,4.9,No,No
INV59196,C10292,Male,26,Massachusetts,Home & Kitchen,Dinnerware Set,1,59.12,PayPal,2025-11-09 10:14:46,4.9,Yes,Yes
INV53154,C10175,Male,33,Washington,Clothing,Jacket,1,115.38,Credit Card,2025-11-09 11:30:44,2.8,No,No
INV53888,C10174,Female,33,California,Books,Cookbook,1,30.29,Credit Card,2025-11-09 13:01:12,4.7,Yes,Yes
INV64950,C11140,Female,71,California,Home & Kitchen,Blender,2,46.03,Credit Card,2025-11-09 15:32:50,3.8,No,No
INV54952,C10717,Male,19,New York,Sports & Outdoors,Backpack,2,40.66,Credit Card,2025-11-09 16:19:24,4.7,No,Yes
INV64237,C10167,Male,35,California,Clothing,Jacket,1,124.7,Cash,2025-11-09 16:20:21,3.9,No,No
INV63677,C11001,Male,72,New York,Beauty & Personal Care,Hair Dryer,1,46.62,Debit Card,2025-11-09 16:27:24,4.8,No,No
INV52437,C10966,Male,25,Texas,Books,Biography,4,22.29,Credit Card,2025-11-09 17:55:25,4.7,No,Yes
INV52554,C10209,Male,42,New York,Books,Cookbook,1,30.61,Debit Card,2025-11-09 19:09:48,3.0,No,No
INV54246,C10638,Female,19,Texas,Clothing,Sneakers,1,88.94,Credit Card,2025-11-09 19:20:27,1.9,No,No
INV58556,C10782,Male,56,Washington,Beauty & Personal Care,Shampoo,1,12.27,Debit Card,2025-11-09 20:07:53,2.6,No,No
INV56548,C10914,Male,34,California,Beauty & Personal Care,Shampoo,1,11.63,Debit Card,2025-11-09 20:14:15,4.9,No,No
INV58443,C10746,Male,44,California,Clothing,Sneakers,3,86.29,Credit Card,2025-11-09 20:34:30,2.8,No,No
INV56674,C10178,Female,28,New York,Sports & Outdoors,Running Shoes,5,95.13,Credit Card,2025-11-09 20:48:17,5.0,Yes,No
INV53520,C10265,Female,22,Florida,Home & Kitchen,Blender,2,45.95,Credit Card,2025-11-10 10:29:06,3.8,No,Yes
INV63078,C10619,Female,48,Florida,Electronics,Tablet,2,325.58,Credit Card,2025-11-10 10:36:22,2.7,No,No
INV62492,C10167,Male,35,California,Home & Kitchen,Coffee Maker,4,86.97,Cash,2025-11-10 11:53:49,3.6,No,No
INV57125,C11111,Female,58,Florida,Clothing,Jacket,1,118.88,Credit Card,2025-11-10 11:58:33,1.6,No,No
INV54159,C11080,Female,45,Washington,Home & Kitchen,Air Fryer,1,121.32,Credit Card,2025-11-10 12:27:29,4.5,Yes,No
INV59045,C10556,Female,39,Georgia,Electronics,Smartphone,3,722.91,PayPal,2025-11-10 12:44:24,3.8,No,No
INV59361,C11061,Male,57,Washington,Books,Tech Guide,1,48.76,PayPal,2025-11-10 13:29:56,2.6,No,No
INV61412,C10610,Male,34,New York,Electronics,Tablet,1,315.23,Credit Card,2025-11-10 14:39:55,4.6,No,No
INV60179,C10440,Female,38,New York,Home & Kitchen,Toaster,2,35.56,Credit Card,2025-11-10 14:41:25,3.6,Yes,No
INV61638,C10983,Female,35,New York,Clothing,T-Shirt,2,24.99,PayPal,2025-11-10 15:28:52,4.9,No,No
INV59595,C10106,Female,26,California,Sports & Outdoors,Dumbbell Set,2,51.79,Debit Card,2025-11-10 16:54:37,5.0,No,No
INV58057,C10436,Female,45,Florida,Books,Cookbook,1,29.54,Credit Card,2025-11-10 17:16:48,3.9,No,No
INV61728,C10644,Male,40,Texas,Books,Fiction Novel,2,15.37,Credit Card,2025-11-10 19:43:53,5.0,Yes,No
INV50225,C10571,Female,27,Texas,Clothing,Hoodie,1,46.49,Debit Card,2025-11-10 19:47:42,3.9,No,No
INV60438,C10058,Female,40,Georgia,Electronics,Smartwatch,4,192.41,Credit Card,2025-11-10 21:00:16,4.6,No,Yes
INV53755,C11140,Female,71,California,Home & Kitchen,Vacuum Cleaner,1,143.2,Credit Card,2025-11-10 21:06:39,3.6,No,No
INV57542,C10843,Female,19,California,Clothing,Jeans,1,57.3,Credit Card,2025-11-10 21:07:24,3.7,Yes,Yes
INV57132,C10982,Male,21,Washington,Beauty & Personal Care,Perfume,1,71.63,Credit Card,2025-11-10 21:48:13,3.8,Yes,No
INV53157,C10199,Female,20,New York,Sports & Outdoors,Water Bottle,1,20.0,Credit Card,2025-11-11 09:58:14,4.8,No,No
INV63401,C11112,Male,21,California,Electronics,Laptop,1,1132.52,Credit Card,2025-11-11 10:50:37,1.0,Yes,No
INV51996,C10473,Female,32,California,Clothing,Jacket,1,115.11,Credit Card,2025-11-11 11:54:38,3.9,No,No
INV52785,C10973,Male,19,Illinois,Clothing,T-Shirt,1,25.19,PayPal,2025-11-11 12:41:48,4.9,No,No
INV51165,C10570,Male,49,Texas,Electronics,Bluetooth Speaker,3,81.87,PayPal,2025-11-11 12:59:15,3.7,No,No
INV50002,C10354,Female,71,California,Books,Tech Guide,1,52.2,PayPal,2025-11-11 13:38:54,3.8,No,No
INV51186,C10991,Female,22,New York,Beauty & Personal Care,Hair Dryer,1,47.14,Debit Card,2025-11-11 15:08:00,3.8,No,No
INV64505,C10987,Female,36,California,Sports & Outdoors,Water Bottle,5,20.65,Debit Card,2025-11-11 15:20:01,3.8,No,Yes
INV51561,C10018,Male,48,Texas,Home & Kitchen,Vacuum Cleaner,2,154.36,Credit Card,2025-11-11 16:19:13,5.0,Yes,Yes
INV60872,C10012,Male,39,Massachusetts,Books,Fiction Novel,1,15.34,Credit Card,2025-11-11 16:33:13,4.8,Yes,Yes
INV53615,C10475,Male,74,Washington,Beauty & Personal Care,Moisturizer,1,27.25,Debit Card,2025-11-11 17:12:44,3.9,No,No
INV63732,C10536,Male,22,New York,Electronics,Headphones,3,156.36,Credit Card,2025-11-11 17:50:50,3.8,No,Yes
INV57786,C10938,Male,48,Massachusetts,Clothing,Jacket,2,117.74,Credit Card,2025-11-11 18:40:34,4.9,No,Yes
INV54239,C10497,Male,20,Illinois,Home & Kitchen,Dinnerware Set,1,59.44,PayPal,2025-11-11 19:11:24,3.8,Yes,No
INV54922,C10186,Male,19,California,Clothing,Sneakers,1,84.2,Cash,2025-11-11 19:37:41,2.7,No,Yes
INV58904,C10370,Male,69,Florida,Home & Kitchen,Blender,2,47.2,Credit Card,2025-11-11 20:11:26,4.9,No,No
INV52063,C10549,Female,23,Texas,Beauty & Personal Care,Moisturizer,2,29.18,Credit Card,2025-11-11 20:14:29,2.0,No,No
INV63673,C11003,Female,54,Texas,Books,Tech Guide,1,51.05,Debit Card,2025-11-11 20:19:36,3.7,Yes,No
INV50576,C10698,Male,56,Washington,Home & Kitchen,Blender,1,46.9,Credit Card,2025-11-11 20:29:23,3.7,No,No
INV61617,C10836,Male,48,Ohio,Clothing,Socks,1,10.33,Credit Card,2025-11-11 20:32:13,3.9,No,No
INV54641,C10830,Non-Binary,23,Illinois,Beauty & Personal Care,Shampoo,1,12.06,Cash,2025-11-11 21:25:37,3.9,No,No
INV58409,C10593,Female,53,New York,Clothing,Sneakers,5,86.26,PayPal,2025-11-12 09:03:37,3.8,No,No
INV51509,C10442,Male,43,California,Home & Kitchen,Blender,1,44.1,Debit Card,2025-11-12 10:11:25,1.9,No,No
INV60102,C10050,Male,44,Washington,Sports & Outdoors,Water Bottle,2,20.97,Debit Card,2025-11-12 11:35:28,3.5,Yes,Yes
INV55593,C11074,Female,45,Florida,Sports & Outdoors,Camping Tent,2,148.31,Credit Card,2025-11-12 12:24:51,4.9,Yes,No
INV54251,C10730,Female,20,Massachusetts,Electronics,Headphones,1,152.21,Credit Card,2025-11-12 13:02:34,4.5,No,No
INV62731,C10175,Male,33,Washington,Books,Sci-Fi Anthology,3,17.5,Debit Card,2025-11-12 16:38:19,4.8,No,No
INV59997,C10096,Female,21,California,Books,Cookbook,2,28.5,Credit Card,2025-11-12 16:50:01,4.6,Yes,No
INV61557,C10165,Female,34,New York,Books,Self-Help Book,1,20.7,Debit Card,2025-11-12 17:04:01,3.6,Yes,No
INV50997,C11194,Female,23,New York,Electronics,Bluetooth Speaker,1,76.5,Credit Card,2025-11-12 17:19:44,3.5,Yes,No
INV58333,C10398,Male,25,Colorado,Beauty & Personal Care,Shampoo,2,12.15,Cash,2025-11-12 18:09:29,4.6,No,No
INV52055,C10598,Female,45,Massachusetts,Clothing,T-Shirt,1,24.88,Credit Card,2025-11-12 18:44:17,3.8,No,No
INV52045,C10955,Male,18,California,Clothing,Socks,1,10.24,Cash,2025-11-12 19:52:05,5.0,No,No
INV60091,C10207,Male,47,New York,Clothing,Jacket,2,125.38,Credit Card,2025-11-12 20:19:25,4.6,No,Yes
INV64460,C10297,Male,21,Ohio,Electronics,Smartwatch,2,190.48,Debit Card,2025-11-12 20:31:48,2.9,No,Yes
INV59296,C10876,Female,37,California,Electronics,Tablet,2,323.69,PayPal,2025-11-12 21:15:08,2.7,No,No
INV54047,C11035,Male,46,Florida,Sports & Outdoors,Yoga Mat,2,28.64,Credit Card,2025-11-12 21:25:44,3.7,No,No
INV60348,C11095,Female,28,Florida,Beauty & Personal Care,Hair Dryer,3,44.71,Credit Card,2025-11-13 10:24:45,3.6,No,No
INV63058,C10878,Male,45,Georgia,Beauty & Personal Care,Hair Dryer,2,43.23,Debit Card,2025-11-13 10:35:15,3.5,Yes,Yes
INV56116,C10881,Female,23,Washington,Electronics,Laptop,1,1076.4,Credit Card,2025-11-13 10:52:04,1.7,No,No
INV52079,C10711,Female,43,California,Clothing,Hoodie,1,46.02,Credit Card,2025-11-13 11:12:02,3.8,Yes,Yes
INV54388,C11085,Female,32,Illinois,Books,Biography,1,23.57,PayPal,2025-11-13 12:23:24,5.0,No,No
INV55951,C11074,Female,45,Florida,Electronics,Tablet,1,316.66,Debit Card,2025-11-13 13:15:52,1.7,Yes,No
INV50260,C10561,Female,61,Ohio,Books,Cookbook,4,29.04,Credit Card,2025-11-13 13:20:17,2.6,Yes,No
INV51008,C10590,Female,26,Texas,Sports & Outdoors,Camping Tent,1,144.9,PayPal,2025-11-13 14:59:26,4.6,No,Yes
INV55960,C10690,Female,34,Ohio,Books,Fiction Novel,2,14.94,Credit Card,2025-11-13 15:30:15,4.9,No,No
INV52737,C11134,Female,24,Massachusetts,Books,Fiction Novel,1,15.54,PayPal,2025-11-13 15:41:40,2.8,No,No
INV51530,C10534,Female,74,Texas,Books,Biography,1,22.22,Credit Card,2025-11-13 15:48:15,4.8,No,No
INV58210,C10865,Male,30,Georgia,Sports & Outdoors,Dumbbell Set,1,52.41,Credit Card,2025-11-13 16:12:14,4.5,Yes,Yes
INV58158,C10940,Male,27,Ohio,Beauty & Personal Care,Perfume,4,74.47,Cash,2025-11-13 16:39:36,3.7,No,No
INV53724,C10282,Female,50,Texas,Electronics,Smartwatch,1,198.48,Credit Card,2025-11-13 16:40:38,3.8,No,No
INV63520,C10089,Female,61,California,Books,Biography,1,22.92,PayPal,2025-11-13 18:30:56,4.0,No,No
INV55665,C10076,Female,49,Texas,Books,Biography,4,23.44,Credit Card,2025-11-13 18:50:07,1.0,No,No
INV62749,C10881,Female,23,Washington,Beauty & Personal Care,Moisturizer,1,27.12,PayPal,2025-11-13 19:14:46,3.9,No,No
INV54277,C10199,Female,20,New York,Electronics,Tablet,3,336.71,Credit Card,2025-11-13 19:34:18,1.0,No,No
INV57381,C11199,Male,30,Florida,Sports & Outdoors,Camping Tent,1,143.28,Credit Card,2025-11-13 19:55:41,3.9,No,No
INV54903,C10111,Female,18,Illinois,Electronics,Headphones,1,156.13,PayPal,2025-11-13 20:35:21,2.8,Yes,No
INV51544,C11192,Female,19,Colorado,Books,Cookbook,1,30.04,PayPal,2025-11-13 20:45:01,4.7,No,No
INV52686,C10713,Male,46,Georgia,Beauty & Personal Care,Hair Dryer,3,45.9,Credit Card,2025-11-13 21:11:17,3.8,Yes,Yes
INV52411,C10745,Male,65,New York,Home & Kitchen,Coffee Maker,2,87.33,PayPal,2025-11-13 21:34:28,2.6,No,Yes
INV54493,C10377,Male,25,California,Clothing,Jacket,2,115.92,Debit Card,2025-11-13 21:50:52,4.9,No,No
INV60601,C10079,Male,28,California,Clothing,Jeans,1,54.12,Cash,2025-11-14 09:14:24,2.6,No,Yes
INV60329,C10286,Female,29,Georgia,Electronics,Smartwatch,1,199.53,Credit Card,2025-11-14 09:27:38,3.8,Yes,Yes
INV63676,C10848,Male,47,Massachusetts,Electronics,Tablet,2,328.03,Credit Card,2025-11-14 10:07:49,4.7,Yes,No
INV51917,C10282,Female,50,Texas,Electronics,Tablet,1,319.28,Credit Card,2025-11-14 10:51:21,2.8,No,No
INV62925,C11089,Male,24,Illinois,Electronics,Tablet,1,325.95,Credit Card,2025-11-14 10:52:38,4.0,No,No
INV54034,C10526,Female,37,California,Electronics,Headphones,2,143.69,Debit Card,2025-11-14 10:58:20,4.7,Yes,No
INV52085,C10460,Male,36,Ohio,Electronics,Bluetooth Speaker,1,77.47,Credit Card,2025-11-14 11:52:18,4.7,No,No
INV54787,C10026,Male,23,Illinois,Clothing,T-Shirt,1,24.57,Credit Card,2025-11-14 12:12:58,1.0,No,Yes
INV64240,C10221,Female,27,Colorado,Clothing,Socks,1,10.27,Credit Card,2025-11-14 12:13:10,2.8,No,No
INV56511,C10564,Female,50,Georgia,Sports & Outdoors,Yoga Mat,1,29.36,Debit Card,2025-11-14 12:43:09,4.8,Yes,Yes
INV55682,C10968,Male,35,Ohio,Home & Kitchen,Air Fryer,1,115.43,Debit Card,2025-11-14 13:46:47,4.7,No,No
INV52863,C11059,Male,62,Texas,Electronics,Laptop,3,1096.88,Credit Card,2025-11-14 15:30:15,3.8,No,Yes
INV52127,C10169,Male,27,California,Sports & Outdoors,Yoga Mat,1,30.98,Debit Card,2025-11-14 16:09:09,4.9,Yes,Yes
INV60798,C10084,Male,71,Georgia,Books,Sci-Fi Anthology,1,17.47,Credit Card,2025-11-14 16:09:58,3.7,Yes,No
INV50781,C11183,Male,40,California,Home & Kitchen,Coffee Maker,2,91.8,Credit Card,2025-11-14 17:05:26,4.7,No,No
INV52303,C10990,Female,18,Texas,Electronics,Smartwatch,1,200.88,Credit Card,2025-11-14 17:25:12,3.9,No,No
INV50520,C10486,Male,45,Massachusetts,Clothing,T-Shirt,2,25.62,Credit Card,2025-11-14 17:59:07,3.5,No,No
INV57295,C10315,Non-Binary,68,Florida,Home & Kitchen,Air Fryer,1,114.01,PayPal,2025-11-14 18:02:34,3.5,No,No
INV51798,C11193,Female,19,Washington,Electronics,Tablet,2,319.82,Credit Card,2025-11-14 18:35:03,4.6,No,Yes
INV54604,C10931,Female,47,Florida,Electronics,Bluetooth Speaker,2,80.64,Credit Card,2025-11-14 18:41:46,4.0,No,No
INV60153,C10610,Male,34,New York,Clothing,T-Shirt,1,23.77,PayPal,2025-11-14 19:12:30,2.7,No,No
INV58047,C10751,Female,68,Illinois,Books,Tech Guide,1,52.45,Credit Card,2025-11-14 19:31:26,2.7,No,Yes
INV58121,C10769,Female,37,New York,Home & Kitchen,Air Fryer,1,121.98,Credit Card,2025-11-14 19:41:40,3.8,Yes,Yes
INV58658,C11042,Male,41,Florida,Books,Fiction Novel,1,15.66,Credit Card,2025-11-14 19:45:14,4.8,No,No
INV58718,C10288,Female,47,California,Books,Sci-Fi Anthology,1,18.64,Credit Card,2025-11-14 20:11:00,3.8,No,No
INV56894,C11192,Female,19,Colorado,Electronics,Smartphone,2,720.44,Credit Card,2025-11-14 20:29:26,4.9,No,No
INV54457,C10634,Male,20,Florida,Sports & Outdoors,Dumbbell Set,1,51.62,Credit Card,2025-11-14 20:43:55,3.9,No,No
INV54663,C10375,Female,32,Georgia,Clothing,Sneakers,1,83.12,Debit Card,2025-11-14 20:50:40,4.6,Yes,Yes
INV56800,C10182,Male,29,New York,Electronics,Bluetooth Speaker,3,78.73,Credit Card,2025-11-14 21:51:06,4.7,No,No
INV62592,C11177,Female,44,California,Clothing,T-Shirt,2,23.98,Credit Card,2025-11-15 09:54:37,3.6,No,No
INV53333,C10531,Female,21,Texas,Clothing,T-Shirt,2,24.64,PayPal,2025-11-15 10:11:17,4.8,No,Yes
INV56849,C11120,Male,42,Illinois,Beauty & Personal Care,Lipstick,1,18.2,Credit Card,2025-11-15 10:19:16,5.0,No,No
INV63211,C10874,Male,30,Illinois,Clothing,T-Shirt,1,26.16,Credit Card,2025-11-15 10:31:56,3.5,No,Yes
INV63590,C10383,Female,23,Florida,Electronics,Smartphone,1,724.67,Credit Card,2025-11-15 10:54:51,4.7,No,No
INV53367,C10283,Female,61,Washington,Home & Kitchen,Coffee Maker,1,92.09,Credit Card,2025-11-15 11:01:48,4.7,Yes,Yes
INV64406,C10377,Male,25,California,Electronics,Headphones,1,148.02,Credit Card,2025-11-15 12:02:35,4.6,No,No
INV59520,C10086,Male,19,Massachusetts,Electronics,Tablet,1,339.93,Credit Card,2025-11-15 13:26:24,3.9,No,No
INV50738,C10674,Female,50,New York,Books,Sci-Fi Anthology,1,18.11,Credit Card,2025-11-15 13:58:16,4.8,Yes,No
INV56471,C10590,Female,26,Texas,Books,Cookbook,2,31.47,Credit Card,2025-11-15 16:14:42,3.9,No,Yes
INV64698,C10593,Female,53,New York,Sports & Outdoors,Water Bottle,2,19.14,PayPal,2025-11-15 16:59:26,4.9,No,No
INV61514,C10630,Male,30,California,Clothing,Sneakers,1,84.41,PayPal,2025-11-15 17:56:13,1.8,No,No
INV64489,C10096,Female,21,California,Clothing,Jeans,3,52.6,Credit Card,2025-11-15 19:14:24,3.8,Yes,Yes
INV51468,C10159,Male,58,Washington,Home & Kitchen,Vacuum Cleaner,1,151.73,Credit Card,2025-11-15 19:20:29,4.6,No,No
INV61165,C10916,Male,50,New York,Books,Cookbook,2,28.49,Cash,2025-11-15 20:03:28,4.0,Yes,Yes
INV50994,C10810,Male,51,New York,Home & Kitchen,Blender,1,44.01,Cash,2025-11-15 20:05:26,4.9,No,No
INV50995,C10195,Male,25,California,Electronics,Bluetooth Speaker,1,82.7,Credit Card,2025-11-15 20:12:45,2.9,No,No
INV58055,C10066,Female,20,Georgia,Home & Kitchen,Blender,2,43.84,PayPal,2025-11-15 20:18:12,4.9,No,Yes
INV64326,C10887,Male,22,California,Clothing,Socks,2,10.36,Debit Card,2025-11-16 11:15:39,4.7,Yes,Yes
INV63176,C10187,Female,24,Washington,Electronics,Smartphone,1,719.69,Credit Card,2025-11-16 11:20:59,4.7,Yes,Yes
INV54219,C10152,Male,21,California,Electronics,Bluetooth Speaker,1,77.49,Credit Card,2025-11-16 11:32:24,4.5,No,No
INV58338,C10538,Female,24,California,Electronics,Headphones,2,153.71,Credit Card,2025-11-16 12:05:07,3.8,No,No
INV60931,C10071,Female,56,Texas,Clothing,Jeans,1,54.91,PayPal,2025-11-16 12:53:18,2.7,No,No
INV51143,C11049,Male,25,Illinois,Clothing,Hoodie,3,45.71,Credit Card,2025-11-16 13:00:44,4.9,Yes,Yes
INV61694,C10046,Male,42,California,Home & Kitchen,Vacuum Cleaner,1,155.58,Credit Card,2025-11-16 13:19:22,4.7,Yes,No
INV55230,C10289,Female,65,Georgia,Books,Fiction Novel,2,15.09,Credit Card,2025-11-16 13:30:12,4.8,No,No
INV50775,C10023,Male,66,California,Books,Biography,1,22.99,PayPal,2025-11-16 13:52:48,4.6,No,No
INV52139,C10198,Non-Binary,35,New York,Books,Sci-Fi Anthology,2,18.89,PayPal,2025-11-16 14:11:38,3.5,No,Yes
INV59158,C10964,Female,68,Colorado,Beauty & Personal Care,Lipstick,2,18.07,Credit Card,2025-11-16 14:24:11,3.7,Yes,Yes
INV55850,C10896,Female,38,California,Beauty & Personal Care,Shampoo,2,11.71,PayPal,2025-11-16 14:48:59,3.6,No,No
INV50320,C10911,Male,71,New York,Electronics,Smartphone,1,726.99,PayPal,2025-11-16 15:44:41,3.9,No,No
INV63402,C11194,Female,23,New York,Beauty & Personal Care,Perfume,1,76.33,Cash,2025-11-16 15:58:36,2.6,Yes,No
INV58563,C10378,Female,20,California,Electronics,Smartwatch,2,199.15,Credit Card,2025-11-16 18:00:20,4.6,No,No
INV53428,C10455,Male,23,New York,Books,Biography,1,22.74,Credit Card,2025-11-16 18:00:43,3.0,No,Yes
INV61846,C11112,Male,21,California,Beauty & Personal Care,Perfume,1,78.65,Credit Card,2025-11-16 18:42:49,4.6,Yes,Yes
INV62342,C10757,Male,23,California,Clothing,Sneakers,1,89.12,Credit Card,2025-11-16 19:22:52,4.0,Yes,No
INV60718,C10854,Male,60,Florida,Books,Cookbook,1,30.14,Credit Card,2025-11-17 10:05:20,5.0,Yes,Yes
INV52487,C10711,Female,43,California,Sports & Outdoors,Dumbbell Set,1,48.15,Credit Card,2025-11-17 10:12:23,2.6,Yes,No
INV52153,C10108,Male,23,New York,Clothing,Sneakers,2,89.17,Credit Card,2025-11-17 11:10:10,3.9,Yes,No
INV59525,C11000,Male,28,California,Beauty & Personal Care,Skincare Kit,1,59.74,Credit Card,2025-11-17 11:17:49,4.0,Yes,Yes
INV62330,C10396,Male,41,Texas,Home & Kitchen,Dinnerware Set,1,61.92,PayPal,2025-11-17 11:59:07,4.5,No,No
INV57874,C10072,Female,39,Florida,Home & Kitchen,Dinnerware Set,2,62.21,PayPal,2025-11-17 12:22:15,4.0,Yes,No
INV50495,C10465,Female,25,Georgia,Electronics,Laptop,2,1057.91,Cash,2025-11-17 12:24:20,4.9,No,Yes
INV63514,C10193,Male,49,Massachusetts,Beauty & Personal Care,Perfume,2,76.73,Credit Card,2025-11-17 14:12:06,3.5,No,No
INV60308,C10653,Male,30,California,Clothing,Socks,1,10.36,Credit Card,2025-11-17 16:02:00,3.7,No,No
INV52677,C10301,Female,40,New York,Books,Sci-Fi Anthology,1,17.76,PayPal,2025-11-17 16:04:34,3.7,No,No
INV64823,C10848,Male,47,Massachusetts,Beauty & Personal Care,Skincare Kit,2,59.93,Credit Card,2025-11-17 17:30:08,4.6,Yes,Yes
INV63560,C10255,Female,20,Illinois,Electronics,Smartphone,2,713.22,PayPal,2025-11-17 18:42:20,5.0,Yes,Yes
INV59054,C10748,Female,48,Florida,Clothing,Jacket,1,117.57,Credit Card,2025-11-17 19:25:08,3.9,Yes,Yes
INV60562,C10723,Female,18,New York,Electronics,Smartwatch,1,196.54,Debit Card,2025-11-17 20:29:28,2.5,No,No
INV57029,C10596,Male,45,Illinois,Books,Fiction Novel,1,14.89,Debit Card,2025-11-18 10:25:29,5.0,No,No
INV64086,C10862,Female,21,Texas,Clothing,Sneakers,2,86.28,Debit Card,2025-11-18 11:19:15,1.6,Yes,Yes
INV60476,C10389,Female,23,California,Clothing,Socks,1,10.1,Credit Card,2025-11-18 11:40:54,3.9,No,No
INV57783,C10057,Male,19,New York,Clothing,Sneakers,1,85.69,Credit Card,2025-11-18 12:07:14,4.5,No,No
INV57373,C10299,Male,19,Massachusetts,Clothing,Jeans,2,57.61,Debit Card,2025-11-18 12:21:43,4.5,Yes,No
INV50276,C10039,Male,63,Illinois,Beauty & Personal Care,Shampoo,2,12.35,Credit Card,2025-11-18 13:23:16,4.8,No,No
INV64801,C10360,Male,36,Massachusetts,Beauty & Personal Care,Lipstick,1,18.6,Credit Card,2025-11-18 13:44:04,2.7,Yes,No
INV60991,C10865,Male,30,Georgia,Sports & Outdoors,Dumbbell Set,1,50.77,Credit Card,2025-11-18 14:44:00,2.0,Yes,Yes
INV62012,C10288,Female,47,California,Clothing,Jeans,1,55.83,Credit Card,2025-11-18 15:37:01,4.5,No,Yes
INV56029,C11035,Male,46,Florida,Clothing,Socks,1,10.24,Credit Card,2025-11-18 16:06:11,3.5,No,No
INV59837,C10175,Male,33,Washington,Clothing,Jeans,1,57.02,Credit Card,2025-11-18 16:28:28,3.8,No,Yes
INV54321,C10861,Female,25,Illinois,Beauty & Personal Care,Perfume,3,73.69,PayPal,2025-11-18 17:24:54,3.6,No,No
